,uid,title,uname,score,comment,ulevel,score_predict
366,22725144,关于神，二次元和商业化,Recklllesss,8,第一次欣赏诚哥的作品已经是7年前的事情了，没想到自己已经开始不是他作品的受众人群了。 还是一样的充满男性性格的女高中生从小城镇开始自己前往东京的充满“神”色彩的奇幻之旅。画面和音乐依旧毫无喷点。或许已经老了，对于骑着自行车上下学已经校园生活已经几乎无感了。对于高中生青涩的感情表达也没有了之前的通感。诚哥没有随我们长大。但这部作品并非全部关于热血青春，与你的名字和天气之子的最大区别在于对于神（或者可能日本宗教）的直接表达。比如猫可以当着别人面说话，以及“现世”猫猫神的直接具象，都是前作（神秘表达）所没有的。,6,9.999999999999963
367,270720616,铃芽之旅——浅理，浅理一遍故事线,小洲欧巴,10,故事线：1.地震，母亲不见了2.寻找母亲误入往门3.遇见未来的自己和男主，鼓励接受了现状，然后失忆4.小姨单身收养12年(地震受害者2)5.男主出现，大臣开始整蛊6.女主想帮助男主复原，旅行开始(愧疚感——初始动力)7.知道了地震的真相，想要阻止地震(她曾也是地震受害者——深层动力)8.一群队友在神助攻，两人互相解围(成为旅途中彼此的依靠）9.摩天轮男主救女主(生死之交)10.东京关门，男主变成原石，女主失去依靠，大臣也是(小高潮，但爱猫人士必炸)11.找老爷爷帮忙，但被怼。一句关你什么事的时候，此时女主,5,10.0
368,291719504,太失望了,vkeji,6,rnm，退钱什么b东西前半段全靠巧合和偶然，各种莫名其妙的直觉，人物也没有铺垫莫名其妙为了一个刚认识几天的人去救他，主题就是人的各种情感，结果根本没有讲好，很尴尬的感觉。前半段很公里，日常的感觉，但是对男女主情感描写几乎感受不到，就是一起封印了几扇门就成了不能失去的人了？而且猫就为了让女主回去，一路上引发地震，差点在东京杀了100多万人，日本人看了不低气死，给人感觉和天气之子太像了，必须要有一位巫妖王。但是天气之子有明确情感线，你这啥也没姨妈线，主线。椅子为啥变成3条腿，爷爷和猫也不说，埋了太多伏笔，又太,5,9.999999035860094
369,362147601,铃芽之旅讲解,ぢびぽパぢ,10,玲芽之旅这一作有好多前两作的彩蛋，我第一眼看出来的就俩，但感情线写的是真不咋样，这篇更多的是联系日本神话让你有种恍然大悟的感觉，不了解就看不太懂了，日本神话里天照大神因为他弟作妖把自己关洞里了，外面的神仙想让他出来就让一个舞女表演节目，天照大神就被吸引出去了，那个开门的舞女就叫天钿女，这事又叫岩户隐，两个组合一下就是女主的名字，是日语的谐音，是不是有点意思了,5,9.99913015178849
370,346778400,铃芽之旅-未达预期，但值得一看,银河_MilkyWay,8,观前：新海诚的电影一部也不会错过的。评分9观后：看完了，总结节奏太快，门关的太多了。我觉得门可以少关，但是关门过程可以长一点。感觉做成动漫能讲得更完美，也许是预期过高吧，个人更喜欢新海诚前几部电影。评分5观后隔天：第三次改分了，说实话我不打算改我之前的意见，但在看过各路影评后，我也再次仔细思考了片中的各处细节，其实本片还是不错的：先前我认为铃芽和草太仅仅相识不过几天就如此绑定生死不合理，感情铺垫太少；现在细想，铃芽的经历与常人大不相同，不能用常人思维来想，一方面是解决地震的责任感，另一方面是常世里童年自己,5,9.999999828790743
371,269446378,瑕不掩瑜,NightmareRX,10,个人观点啊（欢迎观众的指点，听众请好自为之）先表明我的观点，认为“与草太的情感线”并不是所谓的工业糖精，与日常不同，虽然他们只相处5天不到，但他们是“战友”，是“做一件很重要的事”，5天，可以改变很多，在那种环境下甚至可以是心意。跟何况那句“没有草太的世界我很害怕”单纯的定义为“爱情”岂不是很俗？ 严格上来说，草太是铃芽“害死”的，正是因为铃芽不小心拔出要石，才引发一系列事件，以铃芽来讲，救草太，让大臣变回要石是她的责任。所以那句话是有所铺垫的，但这条情感线我觉得还是没写好。然后就是环姨妈线，开头也有所铺,5,9.999997929120248
372,672553152,平淡寡味,莫学痴看,4,感情线，莫名其妙，要说是对灾难的批判，那后面又好像是一个女孩对自己的和解。甚至片尾的每一个剧情都可以预料到，甚至是在高潮出戛然而止，剧情一般般，画质效果，音质效率非常好。所以除了画质和音效，找不到一处可以赞扬的背景音乐还可以，感觉水平要是这个样子那我们的动漫也不差啊。,5,9.997095391886045
373,76458149,关于铃芽缔户的一个小小评价,小皓莫,8,（此条有剧透 谨慎观看！）今天和朋友们一起观看了新海诚的又一部新作作为一个从《她与她的猫》追起的看客来说 新海诚的这部作品明显区别于他之前的作品 《铃芽户缔》淡化了爱情线 反而着重描写了亲情线与友情线，例如抚养岩石铃芽长大的小姨 以及铃芽寻找“大臣”时得到的善良的人们的帮助，还有男主草太的朋友 这些无不描写了人性之间的美好。这篇作品是非常经典的“公路文”。根据企划案的描述 新海诚认为 逝去的人会得到祭拜 为什么逝去的城市却永远不会被提及？所以这个新作品便诞生了。由此可以推断此次他的主题便是“缅怀逝去的城市,5,10.0
374,483484109,《铃芽之旅》值得等待,初善意,10,三年之约，很开心《铃芽之旅》对住了这份期待。比起上一部作品《天气之子》对大场面全景的震撼，《玲芽》无疑让我看到了更多如同《君名》般梦境一样的绚丽。而RADWIMPS的配乐依旧在结尾给我们呈现了个完美的谢幕。这次的故事线索围绕“地震”叙述，将原本一个沉重、悲伤的话题用动画特有的温柔与想象呈现给了观众。而且诸多的元素，例如男主变成“椅子”，要石变成了个调皮、狡猾的小猫等……都让前半部分的观影有了许多笑点。结局玲芽与小时候自己的对话很温馨，很美好。那个十多年前印象中模模糊糊的身影，是玲芽给自己带去的明天。也很幸,5,10.0
375,84463317,铃芽之旅,只因鼠,8,在观感上我给满分，每一帧都是壁纸，笑点蛮多的，看的很舒服。看完回味了一下，好多坑填不上，有条评论我觉得很合理，感情线还不如删了。剧情描述篇幅太短了，女主为什么有能力可以进入这个世界，还是地方特殊，猫猫的感情线也怪怪的，女主和男主的关系和感情线没什么起伏，反而我更有印象的是男主的朋友和椅子。总得来说单看画面感我觉得是新海城最好的一部作品，结合所有的东西还是比不上你的名字，导演加油鸭！还有一点我体会不到，这种灾难前的走马灯非常触动人心，很厉害的一招，但希望在做的各位和我一样不会对此有感触(题材是真的好)10分,6,9.999999999986183
376,382673381,依托勾食,零里レイリ,2,新海诚，你**给美术和音乐磕一个吧,5,3.401602137031597
377,22924436,铃芽之旅 赛高！,倾浮生,10,推荐。但是广场上大部分相关标题都是恋爱脑，避雷吐槽贴，还标上什么臭男人[汗颜R]那些说什么看哭的都脆弱，觉得没有内容的，我也不清楚他们在炫耀什么，自己很有内涵吗？觉得不好看，还顺便讽刺觉得感动的人，真的恶心吐了[鄙视R]动漫刚开始的音乐响起时，我就惊讶人声让人眼前一亮。新海诚的画风和BGM没什么好多说的，只能说真的很好。铃芽恋爱脑吗？当初她参与的契机就是误拔了要石。当初要不是她横叉一脚，草太直接就找到门，然后完结撒花了。和一个年纪相差不大，声音好听长得好看性格好，还有拯救世界滤镜的男生一起干着拯救世界的大,5,9.999797262346293
378,94808193,《铃芽之旅》有感,纯洁的区乂尔布黎,8,一刷（伪）锐评：风格鲜明突出，画面音乐稳定发挥，细节尤值得推敲。作为商业化的片子，新海诚选择了一个特别深刻且真诚的主题，可惜神话设定的一些小瑕疵和与之相关的最终的拯救差了口气。将电影重心放在女主上是一个很好的尝试，但是感情线的处理和女主对自己的拯救与和解可能缺少更多的刻画，观影时触动可以更大。一刷主要还是看故事和听音乐；电影不论是组织还是表达都很细腻，还有更多地方去发掘，二刷之后才敢进行进一步锐评（雾）。可以看出诚哥在不断尝试改变，勇于探索新的主题，直面更加敏感脆弱的东西，感觉可能就差几口气了，真心希望下,6,10.0
379,6079392,又好看又难看的,摩卡巧克力味饼干,6,铃芽之旅又好看又难看。又新又老。又多又少。总体上看比我的预期要好一点（预期已经降低很多），但依旧不好很会调观众情绪，但也很喜欢突然给情绪泼冷水，没有掌握好节奏。灾难三部曲立意很不错，但审美疲劳、主线重复拖沓。亲情友情爱情烟火气灾难都有，但一个都讲不好。这部我认为新海诚非常成功的一点在于，男主的声线非常好听，就算是个板凳也很好听，男主本体造型也是突破了普通小男孩，非常媚我。女主和板凳的互动很有趣虽然没有了解过相关民俗文化、历史背景，但还是能get到新海诚想对地震受灾地区的缅怀，以及鼓励大家迎接未来下面是困惑,6,10.0
380,73422033,感觉这部作品是新海诚电影的一个转折,含泪爱着歌唱,10,相信很多观众都是冲着恋爱剧来看的，但其实这部片子不是那么回事。如果说，《你的名字》讲了不同时间线的碰撞交错，情感的萌发，恋爱的萌芽，一个遗憾的恋爱故事。那么，《铃芽户缔》则讲了对悲惨经历的逃避到对未知世界的探索和勇敢面对过去的转变，一个荒谬的理由，一个随性的少女，一场亲情间的矛盾，一个美好奇幻的世界，一场惊心动魄的旅程，一趟人世间坦然奔走的旅途。可以说，这部片子所包涵的内容选超过《你的名字》，形形色色的人物在慌忙的旅途中出现，走过的交往只有那么一瞬，但是从中被给予的力量却是一生相随。不足，以上好评部分我唯,5,10.0
381,39694859,铃芽之旅——虽有不足但值得一看！,雨林霖土人佳,8,如果满分是10分的话我愿意给这部电影7.8分的评价，与新海诚过去的电影相比，在关于“成长”的描写我愿称为第一，而在新海诚以往比较擅长间的“爱情”方面却是倒数第一，个人认为在灾难三部曲能排第二，新海诚所有电影中排第三。首先是关于成长的描写。电影中女主岩户铃芽在“离家出走”后受到了同龄人的关爱，认识到了带小孩的困难，与小姨发生冲突再到两人和解，最后与过往的自己和解。作为一名四川人我与地震相关的电影很容易产生共情，我们有的人会在灾难中失去很多但生活还在继续，我们在经历灾难后依旧没有对于未来的期待，没有放弃对于活,6,9.999999999999998
382,402680538,特别好看，但有不足,ThieschaferZ,10,感情线奇怪：小猫对女主猛烈的爱意来的莫名其妙，女主对凳子的亲吻莫名其妙，男女主的感情或许友情大于爱情。（可能是我这人的问题）但是我依旧给五星，首先是画面依旧非常赏心悦目，然后捏，想象力之丰富真的出乎我意料，前后衔接得也非常巧妙，不是没看过类似的时间逻辑，但就是非常喜欢这个套路。最喜欢的可能就是幽默感，缺腿的椅子到处跑，最后被插在闪闪发光的山上，神圣又离谱。“越来越习惯做一把凳子了”。太戳我笑点了。还有就是，他们去灭蚓厄，好像爷在须弥砍死域瘤。哈哈哈哈哈哈，总之莫名好笑。但是，搞笑的同时，我又能感动，总之真,5,9.99999959985967
383,185881549,向前走吧，别回头,aaa_always,10,非常幸运获得了提前观影的资格，并且收到了主办方静心准备的铃芽周边。相信大部分会选择动画电影这一类型影片的观众对新海诚导演都不会陌生，无论是你的名字，秒速五厘米，天气之子导演的风格与故事结构具有其一脉相承的审美特点与结构。根据导演的映后访谈所言，《铃芽之旅》的背景与主题是2011年东京大地震，铃芽一路以来到访之处也分别是日本一些地震城市，以铃芽与草太寻找大臣的旅程展开故事，为故事情节增添了灵动与趣味。无论多少次看日本动画，都会被他们镜头下，日本乡村那种独特的静谧祥和气质所打动，而草太念诵咒语时那些本地人类的,6,10.0
384,345949983,中规中矩,PC_筱洛贤,10,虽然标题这么写，但我还是挺喜欢的看的我感觉本电影的主题是“创伤之后的明天”： 草太的内心呼喊：“我不想死，我要继续活着”；铃芽对小铃芽：“不要害怕未来，我是你的明天”所以执着亲情爱情应该哪个多哪个少没必要，本质上都是心理情绪，重要的是要面向未来；电影叙事节奏快还有点乱，无论是亲情还是爱情渲染的都不够到位，让人反应不过来，有些不足和遗憾。作画很美，有种公路片的感觉。（ PS：而且我觉得有爱情线很好，亲情代表“旧我”的过往与创伤，爱情代表“新我”对未来与憧憬，到了结局主角既与“旧我”的心结和解，又勇敢的收获了,5,10.0
385,400967821,个人严重ヽ强烈主观看法！不喜勿入,小透明一枚鸭,6,大概剧情:女主对男主一见钟情旷课追男主，男主要找一扇门，女主为了找男主先找到了门，勿解开了封印，释放了白猫猫，白猫猫把男主变成了板凳，女主和男主踏上了找猫变回来和关门封印的道路。最后一扇门是在东京，那里封印另一只黑猫猫，白猫猫要放出黑猫猫引发地震，男主去阻止时候发现自己已经变成一把封印的钥匙，女主含泪用男主封印了，男主就到了另一个世界，女主为了救男主去找了男主爷爷，解救方法是找到小时候去过的门，女主和姨妈还有男主基友一起回到了老家，黑白猫猫也跟着去了，找到了门进去以后把男主拔了出来，把两只猫猫变成钥匙封印,5,9.999999944890076
386,292292293,铃芽之旅观后感,楚宣武帝桓温,8,铃芽之旅对于我来说一个优秀又带有些许遗憾的电影，或许对于没有亲身经历过灾难的人来讲对于电影的理解并不会有那样的深刻，但我想在电影的最后还是能够感到人们经历过灾难之后获得救赎的答案，铃芽之旅给我的遗憾是我觉得它可以做的更好。第一：一个很优秀立意但在角色的塑造上没有达到它应该本身能达到的高度，你的名字的成功在于对于爱情的刻画，铃芽之旅的遗憾就是在于对爱情的刻画，对于男主女主的爱情的刻画我觉得不如应该称为责任与担当更合适，男主的职责就应该在他成为闭门师之后具备牺牲的觉悟，女主解开的封印就应当为此付出相应的代价。,5,10.0
387,434368224,关于《铃芽之旅》的一些个人看法,Pelores,6,今天下午自己一个人去看了，看完整体感受一般。画面和音乐没得说，依旧是那个味道。但是剧情实在让我感受不到它是一部值得大吹的作品。 个人感觉作品整体立意是人们在面对自然灾害时的无助与渺小，以及灾后对新生活的向往和奋斗，最后女主与过去的自己共勉，是让人有些许感动的。但是可能是我太现实了，以及之前切身体验过河南的洪水，我不太能带入女主的视角，体会更多的在剧中的大多数人，看到的只是日常的地震。整个事件只有女主男主以及后半段的左右大臣在为解决灾祸努力，所以这一点是很突兀的。,5,10.0
388,2746105,“公路片”拯救的满分佳作,洞爷之湖,10,新海诚“灾难三部曲”都有一个特点，路人温暖善良到了不真实的程度。所以天气之子在“温暖善良”的路人因为男女主糟了灾的大前提下，如何让剧情说服别人就非常困难了，事实上的争议也来源于此。而广受好评的你的名字，把陨石设置为纯正的“天灾”，男女主完全没有救人的义务，所以剧情里男女主互相拯救就完事儿了，其它可以任意发挥。铃芽之旅取了个中间值。灾难是男女主造成的，也是他们亲手解决的，而且几乎没有危害路人。当然，大臣算是牺牲。不过它前期给观众的负面印象，基本可以中和争议。而且还有“左大臣”这个角色提醒观众注意到大臣的使命,6,10.0
389,442056805,里面没有牛，可以看,闲云野鹤自然醒,10,《铃芽之旅》是新海诚导演的一部优秀动画电影。电影通过描绘少女铃芽的成长历程，展现了家庭、亲情、友情、爱情等主题，深入剖析了现代社会中人际关系的复杂性和难以化解的问题。不仅如此，电影的画面和音乐也非常出色，能够让观众感受到自然和人类之间的和谐共生。总的来说，《铃芽之旅》是一部充满教育意义和艺术价值的优秀作品，值得大家观看。我何浩实名观看,5,10.0
390,383144905,别看,bili-不想想名字,2,乡下女因为见到帅哥一见钟情，逃学去找他，不仅把人工作搞坏了，还死皮赖脸要跟着。自己从小没父母被姨妈领养大，花着姨妈的钱跟陌生人去外省连在做什么住在哪都不说一下。最后跟着帅哥差点把他弄死，把他住院的爷爷气死，把他的同学车弄坏。被姨妈找到后还恋爱脑上头非要去“救”帅哥，险些断绝家里关系。一路上帮忙带路的一直被冤枉，拿命换了帅哥的命后抱着哭两下就没了，总共就相处几天两个人还一副“没了你我宁肯去死”的态度，编剧是小学女生吗？感觉很有那种逻辑在幻想面前全无意义，自我满足的白日梦心态。,5,9.999989126329769
391,6799045,挺好看的，但也仅此而已,二极管上遇到你,8,对，就是这个味～这是我看完铃芽之旅的第一感想。优秀的音乐（芹泽的歌单能不能发我一份！）精致的画面，平凡人的美好感动，青涩微甜的恋爱…但走出电影院想要回味的时候会发现，剧情上说不出什么可圈可点的地方，如同喝了杯白开水一般。没有什么铺垫，剧情一步一步顺其自然的发展，我虽然不是阅片无数，好歹也是十几年的老宅男了，铃芽的所有行为都十分合乎我对霓虹动画里的女高中生的印象。瓶子锐评说以爱情作为后期女主的驱动力显得不足，但比起让她成长到甘愿为了几百万生灵自我牺牲，生死看淡而为了一见钟情的帅哥付出一切还是要更合理些，对于,5,10.0
392,52565665,在拯救世界的同时自我救赎,Reindeer-鹿,8,很不错的电影，个人之前没怎么看过星海城的作品所以带着一张白纸的形态去观影了，观看体验很好。女主最后完成自我救赎的闭环虽然不是什么预料不到的情节，但是优秀的画面，配乐和剪辑让这个片段很感人。我看东亚电影会很注意去揪那些男女主人物关系不平等的地方，尤其反感将“平等的爱情”作为电影标签但还是落入一方引领或教导另一方的俗套的作品。这一部我确实感受到了女主的自主和个人成长。她的最初消除蚯厄的行为由自己的良知和责任感驱动，同时也有一定逃离家庭的意思。过程中逐渐和男主成为拥有同样秘密，共享非他们不可的责任的同伴。对于一,4,10.0
393,443280273,女主颜控？放P！！,翻身还得当咸鱼,10,情节回顾：影片开篇中，女主将镇石拔出而带来灾难，女主后头得知自己闯祸后就与男主一同找镇石左大臣的身影。在最大一次规模的地震中，面临着左大臣和男主其中一人必须站出作镇石来阻止地震发生，拯救居民性命。原本承担责任的左大臣为私欲也不顾及除女主以外的人的死活，就将责任推给男主。女主当时掌握着选择权，在男主和居民中最终选择牺牲男主来拯救居民。个人看法：在上述提到的剧情中，我想到了心理学中著名的火车滑轨事件，女主作为那个控制拉杆的人，选择拉动拉杆来拯救五个人而杀死一人（更别说一座城市上千上万的人），这里看出女主是位功,5,9.999999999999623
394,471414413,我的观影感受,腰挺痛的,10,超级好看！她是怎么做到，剧情，作画，分镜，配音，配乐，颜色都这么绝的！我真的爱爆了你还没看到这个电影的人都给我去看！看！看！不仅有美男还有猫猫！！！,5,9.08960951185401
395,19309461,“铃芽之旅”也挺好的,MGCTAO,10,音乐和画面是符合期待的，可能是影院问题，也可能是因为那个年纪的时光太过熟悉，都已经成为了过往，在刚开始叙事背景时，没有接受镜头上的引导，音画上感觉不和谐，在“旅途”开始之后感觉舒服的多。不是那个年纪了，逻辑感要强的多，比初看“你的名字”和“天气之子”时，眼里少了很多“星星”。新海诚想讲的事儿挺多，很多细节又交代的没那么清楚，我觉得对于多数忙于学业的高中生，或者出入大学的同志们，嗯，这个位置其实站的没什么必要。对于最有资格评论的对象——曾经的我，来说，得多加一本附录，但，有些东西就是，看在眼前很重要，过去了,6,9.999999999927724
396,172453856,灾难线和爱情线都没表现好,迹部君的Alice,6,(仅个人看完电影后的观感，有些名字可能记不清。)看之前买了上映当天的票，还买了奈雪联名奶茶。看的过程中全程没看手机，没睡觉。看之后和同学舍友交流了一下观感，都是中规中矩吧，一般。现在回想起来剧情槽点略多。看之前不想看过多剧透，只知道是和灾难有关爱情线不明显，这是我很满意的一点。之前也有不小心刷到反驳女主是恋爱脑的帖子，因为对这部影片有期待，所以也很希望女主不是恋爱脑，后来看的时候内心一直有替女主找补。看电影的时候，前面还好，虽然女主为了男主不去上课去废墟找他，不小心拔出要石，但我都还可以接受，毕竟女主有说,6,9.999999999999737
397,109388570,铃芽之旅观感体验,犹如繁星相照,8,观影体验尚佳，是部优秀的电影，内容上有部分情节的坑没填前期节奏良好，类似公路片，但铃芽与草太的感情线刻画不足，而且二人初见时铃芽的反应有些突兀（正常人应该不会对一个第一次见面的路人那么上心吧?据说小说内这段有更为详细的描写）尤其是电影中段开始草太直接下线，以至于对草太形象塑造不全，同时也从中段开始剧情节奏加速。结尾回收了前面留下的众多伏笔（铃芽在常世里见到的身影、为什么铃芽无法穿过那些往门等）如果能沉静下来去观赏，其实还是能被剧情带动感情的本片可以二刷。第一次观影后可以去了解下日本的3.11大地震以及新海,5,9.99999999995026
398,110870368,一封不完美的信，一段拎不清的情,奇是王字旁一个琦,10,首先，这不是一部好的爱情片，也不是一部完美的电影，也不是一个完美的故事，然而就是这样一部电影，在我心里，值得给一个满分的评价。以下可能会有轻微的剧透，当然也可能不会有，但还是建议观影后阅读。当我走出影院的时候，有听见同场观影人的评价，认为这部电影的情节高潮处不够过瘾。后来翻了翻评论，发现有这样感觉的人不在少数。这就引向了电影第一个问题，前面情节起的调太高了，结果就显得最后的高峰不够高。将这个电影同英雄之旅的套路简要比较，会有显而易见的一个结论——小高峰起的过高，过多，而且区别不大，而且高峰间的低谷也不够低,6,9.9999999999994
399,1557633138,这次确实成长线上有点突兀和渲染不够到位，但是还是一如既往的佳作！,宇宙无敌獰猛な龍崽子,10,三年之约，今年的你还是一个人吗？新海诚，你真是仙品，不要在意外界有多少的批评，坚持你自己就好了，我们都能看到你和你的团队的进步从秒速五厘米 到君名 天气之子再到去年的铃芽户缔，你的作品是一如既往的纯粹和美丽，我想不到过多的词语来赞美你和你的作品，但是感谢你让我一次又一次灵魂的震颤，坐在椅子上你一如既往的会让我浑身战栗，欣喜感动与震惊再到流泪从新海诚经典路边长了青藤的小车，到新海诚的小曲儿和新海诚的天空，这次的元素又一次聚齐了，相比较以前略显单一的爱情拯救线，这次变得很燃（情侣变战友了）（bushi）再加上,5,9.999999999210477
400,11145761,来一场治愈自己的心灵之旅吧！,肥嘟嘟多宝丸,10,昨晚去看了铃芽户缔，总体感受很不错，我认为故事的完成度达到了至少85%。不足之处是，对奇怪的蚯厄的背景交代还是有些不够，会让人觉得没有足够的意图去完成整个旅途。总体而言，是铃芽不知不觉间一路向前完成使命，一边与许多不同身份的人缔结友好关系，并一步步看清自己想要的东西且勇敢追寻的旅途。这部电影既融合了你的名字的拯救之旅，也融合了天气之子为爱踏上未知的勇敢之旅。最终铃芽自己治愈了过去的自己，也治愈了现在的自己。最终结局也很温暖，新海诚真的变成治愈系导演了。[笑脸]ps.1.电影在日本是去年上映的，感觉新海诚也,5,10.0
401,14028692,除了作画和音乐，其他的一拖,清野菜名,2,正确的，中肯的，宣发是足够的，名气是够大的，粉丝数量是很多的，大孝子是不少的，唯独电影是答辩的,6,9.824323667763974
402,4173219,缺失与补完——《铃芽之旅》,何方卍妖孽,8,前面都还好，没什么特别的，很新海诚，很多场景画面有前作的影子，应该是故意为之。最后铃芽抱着小板凳走向小时候的自己的时候，内心的情感忽然被拽起，没绷住……原来，童年的阴影，是被“自己”救赎。对于遭受过苦难的人来说，如果有可能，谁又不想找到那扇属于自己的门，走到曾经的自己身旁，告诉那个哭泣的小孩，失去的东西无法再回来，但是，要坚强，要勇敢，要开心，要快乐！因为苦难会过去，未来是美好的，这个世界有很多温暖的人和事，他们都在等着自己，走出这扇门，去迎接自己的新生，把握自己的幸福。不同于《你的名字》，这部电影爱情部,6,10.0
403,412714055,集大成之做,晨曦月光_,10,铃芽之旅刚确定翻译的名字时，我是不理解的，看完才明白，人需要在旅行中成长，而不是拘泥于一个地方。相比于天气之子与你的名字，这一部，并没有把叙事重心放在爱情线上，从南到北，铃芽跨越大半个日本，不断经历各种人，见到更多的世界，一路成长。,5,9.99999997441035
404,6381692,铃芽之旅，一段精彩但略有遗憾的旅程。,初嵐,6,首先感谢B财团送的票，去到线下在完美的观众氛围下感受了这部电影。然而，这部片子的表现没有达到我的预期。前期背景的介绍展开了本片公路片之旅，在三次重复的开关门之中，我以为这是一部关于人与人之间的联系的影片，在地点切换到京都后，影片节奏猛然加快，从男主被封印到最后结局，一共只用了三十分钟，并且影片表达的意思也完全变成男女主感情线主导的中心，明显给人一种违和感。影片之中的很多矛盾与冲突都没有给出一个满意的解释。从影片质量来看，本片的作画、分镜、配乐无疑都是业界的顶尖水准，奈何剧本真的有点拉了胯 ，下面我会列举一,6,9.999999999763398
405,3016371,我好喜欢男主物化成凳子的设定！,丝滑本丝,10,优点：️叙述很流畅，故事非常完整，前后呼应，埋的疑点都能解答清楚，表面治愈欢乐的同时还将灾难的内核表达的很清晰；️把男主物化成凳子这个设定太喜欢了，这样就不用老看他们的感情线了，更加注重展示女主的成长，以及渐渐和自己和解的过程，我爱死坚强的女主了！缺点：音乐有点单调，有点清汤寡水的感觉，毕竟是新海诚的电影，总是不自觉跟你的名字还有天气之子比，在剧情高潮点的时候并没有像你的名字那样配上贴合剧情的bgm，视听体验略逊你的名字。总结：瑕不掩瑜，总体来说非常值得观看，这一部弥补上了天气之子的故事没讲好的缺点，故事,6,10.0
406,481103879,铃芽之旅简评,军团长卓鸭,6,首先，男女主感情线不如不加，完全写成女主因为愧疚跟责任感而去救男主多好，完全没什么相处的两个人就喜欢另外一个人喜欢的不得了，不能理解。然后，女主跟姨妈的感情线也处理的很差，左大臣出现时对姨妈做了什么呢？为什么那么做呢?怎么做到的呢？完全没说。最后姨妈两人和解也很草率。片中的配角的塑造都比主角好，旅途中遇到的配角都很善良热情。反观女主，去救男主也没做什么计划准备，最后还是猫猫牺牲自己，变了回去（只有猫猫受伤的世界（笑）），两只猫猫的塑造也很草率，尤其是左大臣，纯工具人，一点塑造没有。男主也莫名其妙就喜欢了一,5,9.999999999999993
407,246618180,"""细思极恐""我不想这样评价它",近视的火爆鼠,8,虽然是稀疏平常的风景，但是通过动漫的形式却能让一群人坐在电影院安安静静两小时，原来不是现实没有这样的风景而是我一直缺乏发现美的眼睛，虽然电影对于月亮的描绘一度让我出戏，因为现实中的月亮原比这更美，但我却没有没有好好欣赏她的机会，即便感觉抬头就能看见，就像身边爱你的人一样。我们有时需要这样审视自己，或许是作者有意为之，让我们感受到所有的角色都有着细腻的情感。这期间令我感受最深的是大臣，甚至有些为她鸣不平，但看到最后我觉得或许真相也许并不重要。,5,10.0
408,429508471,一点小小观后感,シャオバイ懒懒,10,看完了！！！好开心！！！ 感觉还是很值得的！有些设定很新颖很有趣，有些情节超级好笑。虽然感觉节奏太紧凑了，电影进行的太匆忙，情节建立的过程太仓促，想要讲的东西很宏大以至于留下的疑问很多，逻辑并不是很通顺，但是想要传达的感情是真的真的真的很震撼，人类的赞歌是勇气的赞歌，铃芽的爱真的让人很感动，她真的强大又勇敢，新海诚成功把我带进了这份震撼人心的感情里！生命真的伟大又珍贵，最后能够在一起真好啊！爱情万岁！！！（我给8分）,5,9.999999999999662
409,179254985,简评,牧濑红莉栖sg,8,二刷感受。前半段很强，后半段太乱，后半段感觉想讲很多都是都没讲好，如果想讲男女主的话，其实可以不写爱情，所谓战友情其实就是宿命那种感觉，完全可以写男主莫名其妙被大臣变成要石，然后从不甘到接受现实，让女主离开，女主坚持是自己的罪过（拔出要石）应该由自己来担责，籍此让想自由的大臣目睹男女主的意志，以保护最喜欢的铃芽为由，自愿重新做回要石，女主的那句到喜欢的人身边可以改成到重要的人身边，台词会更好，不过整体来讲还是很带劲的，等网映了可能会被喷的很惨吧，但是电影终归是电影，用网映体验来给电影打低分的，终究是不能理,6,9.999999999999991
410,368177212,新海诚的继承和创新,鹿乃保护协会,8,昨天上映就看啦，今天来随便写点，仅抒发个人感想，非专业纯自发，看官开心就好：本片继承了自君名以来的创作模式，故和君名天气并称新海诚灾难三部曲，主题都涉及灾难爱情啥的，音画这方面没的说，新海诚画风，radwimps配乐啥的大家都比较认可，也是诚哥的底牌了，不多赘述。创新的地方其一在于铃芽的人文关怀，这是我觉得最有新意的地方：自然灾害之后的人们该怎么面对生活？君名里的系守村成为了人们难以言说的痛，天气里的东京城选择向大水妥协，铃芽则发表了更有建设性的想法：带着敬畏和信心继续活下去，已故之人成为回忆和思念但不执,5,10.0
411,19548900,铃芽之旅个人影评,无言之隐者,6,看完了，以下为影评，怕剧透的请划过——————————————————评分:60画面:80分——有较多的3d画面（指3d感比较明显），车就不说了，凳子的3d感也比较明显其他部分新海诚式的壁纸级画面歌:95分——新海诚的歌还是有保证的，缺点是因为剧情拉胯导致歌也没什么存在感剧情:30分——比较简单或者说单调无趣，可以说是诚哥有史以来最低人物:30分——女主太莽撞了，给人一种烦躁的感觉，一直在诶诶诶，做事不过大脑，低情商，恋爱脑，我甚至可以评价她为神经质。 男主一般般，正常人水平，无亮点，也就普通的牺牲自己救,6,9.99982332318202
